  9.999999406318238E-008   7.76156691422268        66.8972751052176        24.0347620595201     
  1.000099999998838E-003   11.8658467162701        67.1235957191018        38.6847308248153     
  2.000100000003613E-003   14.8778192561470        67.6382537722055        40.3726353164153     
  3.000100000008388E-003   17.3751398221219        68.3378264693287        41.6210703391729     
  4.000100000013163E-003   19.5559774149433        69.1436113348002        42.7086274323404     
  5.000099999989516E-003   21.5167797907440        70.0086682866311        43.7106825312567     
  6.000099999994291E-003   23.3131328626644        70.9052945333254        44.6565691935846     
  7.000099999999065E-003   24.9805385626228        71.8167862127116        45.5604895750059     
  8.000100000003840E-003   26.5433087968184        72.7328396427752        46.4304971826294     
  9.000100000008615E-003   28.0189573179751        73.6469899002368        47.2717413089358     
  1.000010000001339E-002   29.4205963414911        74.5551442923799        48.0878274984837     
  1.100009999998974E-002   30.7583452397691        75.4547149823373        48.8814570125055     
  1.200009999999452E-002   32.0402076755313        76.3440898320929        49.6547567417903     
  1.300009999999929E-002   33.2726435287940        77.2223004757242        50.4094634430130     
  1.400010000000407E-002   34.4609561779464        78.0888089772635        51.1470339270731     
  1.500010000000884E-002   35.6095631551981        78.9433677892441        51.8687150175534     
  1.600010000001362E-002   36.7221904291087        79.7859261549861        52.5755903463620     
  1.700009999998997E-002   37.8020151105665        80.6165665901651        53.2686130808018     
  1.800009999999475E-002   38.8517723911319        81.4354612267343        53.9486296990101     
  1.900009999999952E-002   39.8738370958736        82.2428414984544        54.6163978462432     
  2.000010000000429E-002   40.8702868495890        83.0389769244983        55.2726000940082     
  2.100010000000907E-002   41.8429516823433        83.8241601791094        55.9178547999098     
  2.200010000001384E-002   42.7934534715096        84.5986965548551        56.5527248392299     
  2.300009999999020E-002   43.7232376551385        85.3628965271370        57.1777247396317     
  2.400009999999497E-002   44.6335989909414        86.1170705262901        57.7933265907646     
  2.500009999999975E-002   45.5257026725073        86.8615252916077        58.3999649957665     
  2.600010000000452E-002   46.4006017867453        87.5965613656845        58.9980412616585     
