0.442  222.58979 170.955834
0.448  223.823247 172.015756
0.454  225.048266 173.06903
0.46  226.265006 174.11578
0.466  227.473626 175.156126
0.472  228.674274 176.190185
0.478  229.867099 177.218068
0.484  231.052241 178.239886
0.49  232.229838 179.255744
0.496  233.400025 180.265746
0.502  234.56293 181.269991
0.508  235.71868 182.268577
0.514  236.867396 183.261598
0.52  238.009197 184.249145
0.526  239.144199 185.231308
0.532  240.272514 186.208173
0.538  241.394251 187.179824
0.544  242.509517 188.146344
0.55  243.618413 189.107813
0.556  244.721042 190.064307
0.562  245.8175 191.015903
0.568  246.907883 191.962675
0.574  247.992284 192.904694
0.58  249.070794 193.842031
0.586  250.1435 194.774753
0.592  251.210488 195.702928
0.598  252.271843 196.62662
0.604  253.327647 197.545892
0.61  254.377978 198.460807
0.616  255.422915 199.371426
0.622  256.462535 200.277806
0.628  257.49691 201.180005
0.634  258.526114 202.078081
0.64  259.550218 202.972087
0.646  260.569291 203.862078
0.652  261.5834 204.748106
0.658  262.592611 205.630223
0.664  263.596989 206.508478
0.67  264.596598 207.382921
0.676  265.591499 208.2536
0.682  266.581753 209.120562
0.688  267.567418 209.983853
0.694  268.548553 210.843518
0.7  269.525214 211.699601
0.706  270.497457 212.552145
0.712  271.465337 213.401193
0.718  272.428906 214.246786
0.724  273.388216 215.088965
0.73  274.343319 215.92777
0.736  275.294264 216.763239
0.742  276.241102 217.595411
0.748  277.183879 218.424323
0.754  278.122642 219.250012
0.76  279.057439 220.072514
0.766  279.988314 220.891865
0.772  280.915312 221.708099
0.778  281.838476 222.52125
0.784  282.75785 223.331352
0.79  283.673474 224.138437
0.796  284.585391 224.942538
0.802  285.493641 225.743686
0.808  286.398263 226.541912
0.814  287.299296 227.337247
0.82  288.196779 228.129721
0.826  289.090749 228.919362
0.832  289.981243 229.706201
0.838  290.868297 230.490265
0.844  291.751947 231.271581
0.85  292.632228 232.050179
0.856  293.509175 232.826084
0.862  294.38282 233.599323
0.868  295.253198 234.369922
0.874  296.12034 235.137906
0.88  296.984279 235.903302
0.886  297.845047 236.666132
0.892  298.702675 237.426423
0.898  299.557193 238.184198
0.904  300.408631 238.93948
0.91  301.257018 239.692292
0.916  302.102384 240.442658
0.922  302.944758 241.1906
0.928  303.784167 241.936139
0.934  304.620639 242.679299
0.94  305.454201 243.420099
0.946  306.284881 244.158562
0.952  307.112704 244.894707
0.958  307.937697 245.628556
0.964  308.759885 246.360129
0.97  309.579293 247.089445
0.976  310.395947 247.816524
0.982  311.20987 248.541385
0.988  312.021087 249.264047
0.994  312.829621 249.984529
1  313.635496 250.702849
1.006  314.438735 251.419025
1.012  315.239361 252.133076
1.018  316.037395 252.845018
1.024  316.832861 253.55487
1.03  317.625779 254.262648
1.036  318.416171 254.96837
1.042  319.204058 255.672052
1.048  319.989461 256.37371
1.054  320.772401 257.07336
1.06  321.552897 257.771019
1.066  322.33097 258.466702
1.072  323.106639 259.160425
1.078  323.879924 259.852203
1.084  324.650843 260.542051
1.09  325.419417 261.229985
1.096  326.185662 261.916018
1.102  326.949598 262.600165
1.108  327.711243 263.282441
1.114  328.470615 263.96286
1.12  329.227731 264.641435
1.126  329.982609 265.318181
1.132  330.735265 265.993111
1.138  331.485718 266.666239
1.144  332.233983 267.337577
1.15  332.980077 268.007139
1.156  333.724016 268.674938
1.162  334.465818 269.340986
1.168  335.205496 270.005297
1.174  335.943068 270.667882
1.18  336.678548 271.328753
1.186  337.411952 271.987924
1.192  338.143295 272.645406
1.198  338.872593 273.30121
1.204  339.599858 273.955349
1.21  340.325108 274.607834
1.216  341.048355 275.258677
1.222  341.769613 275.907888
1.228  342.488898 276.555479
1.234  343.206223 277.201461
1.24  343.921601 277.845844
1.246  344.635046 278.48864
1.252  345.346571 279.12986
1.258  346.056191 279.769512
1.264  346.763917 280.407609
1.27  347.469762 281.044161
1.276  348.173741 281.679176
1.282  348.875864 282.312667
1.288  349.576145 282.944641
1.294  350.274595 283.57511
1.3  350.971228 284.204083
1.306  351.666055 284.831569
1.312  352.359088 285.457579
1.318  353.050338 286.08212
1.324  353.739819 286.705205
1.33  354.42754 287.326838
1.336  355.113513 287.947031
1.342  355.797751 288.565795
1.348  356.480263 289.183135
1.354  357.161061 289.799063
1.36  357.840156 290.413585
1.366  358.517558 291.026711
1.372  359.193279 291.63845
1.378  359.867328 292.248809
1.384  360.539717 292.857798
1.39  361.210455 293.465424
1.396  361.879553 294.071695
1.402  362.547021 294.67662
1.408  363.212868 295.280206
1.414  363.877106 295.882462
1.42  364.539743 296.483395
1.426  365.200789 297.083012
1.432  365.860255 297.681323
1.438  366.518149 298.278334
1.444  367.17448 298.874053
1.45  367.829259 299.468486
1.456  368.482494 300.061643
1.462  369.134194 300.653529
1.468  369.784369 301.244152
1.474  370.433028 301.833519
1.48  371.080178 302.421638
1.486  371.72583 303.008515
1.492  372.369991 303.594157
1.498  373.012671 304.178571
1.504  373.653877 304.761764
1.51  374.293619 305.343743
1.516  374.931904 305.924514
1.522  375.568741 306.504083
1.528  376.204138 307.082459
1.534  376.838103 307.659646
1.54  377.470644 308.235651
1.546  378.101769 308.810481
1.552  378.731486 309.384142
1.558  379.359802 309.956641
1.564  379.986727 310.527982
1.57  380.612266 311.098174
1.576  381.236427 311.667221
1.582  381.859219 312.235129
1.588  382.480649 312.801905
1.594  383.100723 313.367555
1.6  383.71945 313.932084
1.606  384.336836 314.495498
1.612  384.952888 315.057803
1.618  385.567615 315.619005
1.624  386.181022 316.179108
1.63  386.793116 316.73812
1.636  387.403906 317.296045
1.642  388.013397 317.852889
1.648  388.621596 318.408657
1.654  389.22851 318.963355
1.66  389.834146 319.516988
1.666  390.43851 320.069561
1.672  391.041609 320.62108
1.678  391.643449 321.17155
1.684  392.244037 321.720976
1.69  392.843378 322.269362
1.696  393.441481 322.816715
1.702  394.03835 323.36304
1.708  394.633991 323.90834
1.714  395.228412 324.452622
1.72  395.821618 324.99589
1.726  396.413615 325.538148
1.732  397.004409 326.079403
1.738  397.594007 326.619658
1.744  398.182413 327.158918
1.75  398.769634 327.697189
1.756  399.355676 328.234474
1.762  399.940545 328.770778
1.768  400.524245 329.306107
1.774  401.106784 329.840463
1.78  401.688165 330.373853
1.786  402.268396 330.90628
1.792  402.847481 331.43775
1.798  403.425426 331.968265
1.804  404.002236 332.497831
1.81  404.577918 333.026453
1.816  405.152475 333.554133
1.822  405.725913 334.080877
1.828  406.298239 334.606689
1.834  406.869456 335.131573
1.84  407.43957 335.655533
1.846  408.008586 336.178574
1.852  408.576509 336.700699
1.858  409.143345 337.221913
1.864  409.709098 337.742219
1.87  410.273773 338.261621
1.876  410.837376 338.780124
1.882  411.39991 339.297732
1.888  411.961381 339.814448
1.894  412.521794 340.330277
1.9  413.081154 340.845221
1.906  413.639465 341.359286
1.912  414.196731 341.872474
1.918  414.752959 342.38479
1.924  415.308151 342.896237
1.93  415.862313 343.406819
1.936  416.41545 343.91654
1.942  416.967565 344.425403
1.948  417.518664 344.933412
1.954  418.068751 345.44057
1.96  418.61783 345.946882
1.966  419.165906 346.452351
1.972  419.712983 346.956979
1.978  420.259065 347.460772
1.984  420.804156 347.963732
1.99  421.348262 348.465862
1.996  421.891385 348.967166
2.002  422.433531 349.467648
2.008  422.974704 349.967311
2.014  423.514907 350.466158
2.02  424.054145 350.964192
2.026  424.592421 351.461417
2.032  425.129741 351.957836
2.038  425.666107 352.453453
2.044  426.201524 352.94827
2.05  426.735996 353.442291
2.056  427.269527 353.935519
2.062  427.80212 354.427957
2.068  428.33378 354.919609
2.074  428.864511 355.410476
2.08  429.394315 355.900563
2.086  429.923197 356.389873
2.092  430.451162 356.878409
2.098  430.978211 357.366173
2.104  431.50435 357.853169
2.11  432.029582 358.339399
2.116  432.55391 358.824867
2.122  433.077339 359.309576
2.128  433.599871 359.793528
2.134  434.121511 360.276727
2.14  434.642262 360.759175
2.146  435.162127 361.240875
2.152  435.68111 361.72183
2.158  436.199215 362.202043
2.164  436.716444 362.681517
2.17  437.232802 363.160254
2.176  437.748292 363.638258
2.182  438.262917 364.115531
2.188  438.776681 364.592075
2.194  439.289587 365.067894
2.2  439.801637 365.54299
2.206  440.312837 366.017366
2.212  440.823188 366.491025
2.218  441.332695 366.963969
2.224  441.84136 367.4362
2.23  442.349186 367.907722
2.236  442.856177 368.378538
2.242  443.362336 368.848648
2.248  443.867667 369.318058
2.254  444.372171 369.786767
2.26  444.875853 370.254781
2.266  445.378715 370.7221
2.272  445.880761 371.188727
2.278  446.381994 371.654665
2.284  446.882416 372.119917
2.29  447.382031 372.584484
2.296  447.880841 373.048369
2.302  448.37885 373.511575
2.308  448.876061 373.974104
2.314  449.372476 374.435959
2.32  449.868098 374.897141
2.326  450.362931 375.357653
2.332  450.856977 375.817498
2.338  451.350239 376.276678
2.344  451.842721 376.735195
2.35  452.334423 377.193051
2.356  452.825351 377.65025
2.362  453.315506 378.106792
2.368  453.804891 378.562681
2.374  454.293509 379.017918
2.38  454.781362 379.472506
2.386  455.268454 379.926447
2.392  455.754787 380.379743
2.398  456.240364 380.832397
2.404  456.725187 381.28441
2.41  457.20926 381.735785
2.416  457.692584 382.186524
2.422  458.175163 382.636629
2.428  458.656998 383.086102
2.434  459.138093 383.534946
2.44  459.618451 383.983162
2.446  460.098073 384.430753
2.452  460.576962 384.877721
2.458  461.055122 385.324067
2.464  461.532553 385.769793
2.47  462.00926 386.214903
2.476  462.485243 386.659398
2.482  462.960507 387.103279
2.488  463.435053 387.546549
2.494  463.908884 387.98921
2.5  464.382001 388.431264
2.506  464.854409 388.872713
2.512  465.326108 389.313559
2.518  465.797102 389.753803
2.524  466.267392 390.193449
2.53  466.736982 390.632496
2.536  467.205873 391.070949
2.542  467.674068 391.508807
2.548  468.141569 391.946075
2.554  468.608378 392.382752
2.56  469.074498 392.818842
2.566  469.539931 393.254345
2.572  470.00468 393.689265
2.578  470.468746 394.123602
2.584  470.932131 394.557358
2.59  471.394839 394.990536
2.596  471.856871 395.423138
2.602  472.318229 395.855164
2.608  472.778916 396.286617
2.614  473.238933 396.717498
2.62  473.698284 397.14781
2.626  474.156969 397.577554
2.632  474.614992 398.006732
2.638  475.072354 398.435345
2.644  475.529058 398.863396
2.65  475.985106 399.290886
2.656  476.440499 399.717817
2.662  476.895239 400.14419
2.668  477.34933 400.570007
2.674  477.802773 400.995271
2.68  478.255569 401.419981
2.686  478.707722 401.844142
2.692  479.159233 402.267753
2.698  479.610103 402.690816
2.704  480.060336 403.113334
2.71  480.509933 403.535308
2.716  480.958896 403.956739
2.722  481.407227 404.377629
2.728  481.854928 404.79798
2.734  482.302 405.217793
2.74  482.748447 405.63707
2.746  483.194269 406.055813
2.752  483.63947 406.474023
2.758  484.08405 406.891701
2.764  484.528011 407.30885
2.77  484.971356 407.72547
2.776  485.414086 408.141564
2.782  485.856203 408.557132
2.788  486.29771 408.972177
2.794  486.738607 409.3867
2.8  487.178897 409.800702
2.806  487.618581 410.214185
2.812  488.057662 410.627151
2.818  488.496141 411.0396
2.824  488.934021 411.451535
2.83  489.371302 411.862957
2.836  489.807986 412.273867
2.842  490.244076 412.684266
2.848  490.679573 413.094157
2.854  491.114479 413.503541
2.86  491.548796 413.912419
2.866  491.982525 414.320792
2.872  492.415668 414.728663
2.878  492.848227 415.136031
2.884  493.280204 415.5429
2.89  493.711599 415.94927
2.896  494.142416 416.355142
2.902  494.572655 416.760519
2.908  495.002319 417.1654
2.914  495.431409 417.569789
2.92  495.859926 417.973686
2.926  496.287873 418.377092
2.932  496.71525 418.780009
2.938  497.14206 419.182438
2.944  497.568305 419.584381
2.95  497.993985 419.985838
2.956  498.419103 420.386812
2.962  498.843659 420.787304
2.968  499.267657 421.187314
2.974  499.691096 421.586844
2.98  500.11398 421.985896
2.986  500.536309 422.384471
2.992  500.958085 422.782569
2.998  501.379309 423.180193
3.004  501.799983 423.577344
3.01  502.220109 423.974022
3.016  502.639689 424.37023
3.022  503.058723 424.765968
3.028  503.477213 425.161237
3.034  503.89516 425.55604
3.04  504.312568 425.950376
3.046  504.729435 426.344249
3.052  505.145765 426.737657
3.058  505.561559 427.130604
3.064  505.976818 427.52309
3.07  506.391543 427.915115
3.076  506.805737 428.306683
3.082  507.2194 428.697793
3.088  507.632535 429.088447
3.094  508.045141 429.478646
3.1  508.457222 429.868392
3.106  508.868778 430.257684
3.112  509.279811 430.646526
3.118  509.690321 431.034917
3.124  510.100312 431.422859
3.13  510.509783 431.810354
3.136  510.918737 432.197401
3.142  511.327175 432.584003
3.148  511.735098 432.970161
3.154  512.142507 433.355875
3.16  512.549404 433.741147
3.166  512.95579 434.125978
3.172  513.361668 434.510369
3.178  513.767037 434.894322
3.184  514.171899 435.277837
3.19  514.576256 435.660915
3.196  514.980109 436.043557
3.202  515.383459 436.425766
3.208  515.786308 436.807541
3.214  516.188657 437.188884
3.22  516.590508 437.569795
3.226  516.991861 437.950277
3.232  517.392717 438.33033
3.238  517.793079 438.709955
3.244  518.192947 439.089153
3.25  518.592323 439.467925
3.256  518.991208 439.846272
3.262  519.389604 440.224196
3.268  519.787511 440.601698
3.274  520.18493 440.978777
3.28  520.581864 441.355436
3.286  520.978313 441.731676
3.292  521.374278 442.107497
3.298  521.769762 442.482901
3.304  522.164764 442.857888
3.31  522.559286 443.23246
3.316  522.95333 443.606618
3.322  523.346897 443.980362
3.328  523.739987 444.353694
3.334  524.132603 444.726614
3.34  524.524744 445.099124
3.346  524.916414 445.471224
3.352  525.307611 445.842916
3.358  525.698339 446.214201
3.364  526.088598 446.585079
3.37  526.478389 446.955551
3.376  526.867713 447.325619
3.382  527.256571 447.695284
3.388  527.644966 448.064545
3.394  528.032897 448.433406
3.4  528.420366 448.801865
3.406  528.807374 449.169925
3.412  529.193922 449.537585
3.418  529.580012 449.904848
3.424  529.965644 450.271714
3.43  530.35082 450.638184
3.436  530.735541 451.004259
3.442  531.119807 451.36994
3.448  531.503621 451.735227
3.454  531.886982 452.100123
3.46  532.269893 452.464626
3.466  532.652354 452.828739
3.472  533.034366 453.192463
3.478  533.415931 453.555798
3.484  533.797049 453.918745
3.49  534.177722 454.281305
3.496  534.55795 454.643479
3.502  534.937735 455.005268
3.508  535.317078 455.366673
3.514  535.69598 455.727695
3.52  536.074441 456.088333
3.526  536.452464 456.448591
3.532  536.830049 456.808467
3.538  537.207196 457.167964
3.544  537.583908 457.527082
3.55  537.960185 457.885821
3.556  538.336028 458.244183
3.562  538.711438 458.602169
3.568  539.086416 458.959779
3.574  539.460963 459.317014
3.58  539.835081 459.673875
3.586  540.20877 460.030364
3.592  540.582031 460.38648
3.598  540.954865 460.742224
3.604  541.327274 461.097598
3.61  541.699257 461.452603
3.616  542.070817 461.807238
3.622  542.441954 462.161505
3.628  542.812669 462.515405
3.634  543.182964 462.868938
3.64  543.552838 463.222106
3.646  543.922294 463.574908
3.652  544.291331 463.927347
3.658  544.659952 464.279422
3.664  545.028156 464.631135
3.67  545.395945 464.982486
3.676  545.76332 465.333477
3.682  546.130282 465.684107
3.688  546.496832 466.034377
3.694  546.86297 466.38429
3.7  547.228698 466.733844
3.706  547.594017 467.083042
3.712  547.958927 467.431883
3.718  548.323429 467.780369
3.724  548.687525 468.1285
3.73  549.051215 468.476277
3.736  549.4145 468.823701
3.742  549.777381 469.170772
3.748  550.139859 469.517492
3.754  550.501934 469.863861
3.76  550.863609 470.20988
3.766  551.224883 470.555549
3.772  551.585758 470.90087
3.778  551.946234 471.245842
3.784  552.306312 471.590468
3.79  552.665994 471.934747
3.796  553.025279 472.27868
3.802  553.38417 472.622269
3.808  553.742666 472.965513
3.814  554.100769 473.308413
3.82  554.45848 473.650971
3.826  554.815799 473.993186
3.832  555.172727 474.335061
3.838  555.529265 474.676594
3.844  555.885415 475.017788
3.85  556.241176 475.358642
3.856  556.596549 475.699158
3.862  556.951537 476.039335
3.868  557.306138 476.379176
3.874  557.660355 476.71868
3.88  558.014187 477.057849
3.886  558.367637 477.396682
3.892  558.720704 477.735181
3.898  559.07339 478.073346
3.904  559.425695 478.411179
3.91  559.77762 478.748679
3.916  560.129166 479.085847
3.922  560.480333 479.422684
3.928  560.831124 479.759191
3.934  561.181537 480.095369
3.94  561.531575 480.431217
3.946  561.881237 480.766737
3.952  562.230526 481.10193
3.958  562.579441 481.436796
3.964  562.927983 481.771335
3.97  563.276153 482.105549
3.976  563.623953 482.439437
3.982  563.971382 482.773002
3.988  564.318441 483.106242
3.994  564.665132 483.43916
